"Module_No","Exam_Year","Exam_Sitting","Title","Paper","Module_URL","Subject","Paper_Language","Paper_type","Paper_No","HL_FAL_SAL","Region","NA.","NA..1","filename","fileext"
6358,2017,"February","2017 Feb/March NSC Exam Papers","afrikaans sal paper 1 memo (limpopo)","https://www.education.gov.za/LinkClick.aspx?fileticket=cH3K8yOkr70%3d&tabid=1608&portalid=0&mid=6358","Afrikaans","afrikaans","memo","paper 1","sal","limpopo",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Afrikaans paper 1 afrikaans sal limpopo memo",".pdf"
6358,2017,"February","2017 Feb/March NSC Exam Papers","afrikaans sal paper 1 memo (mpumalanga)","https://www.education.gov.za/LinkClick.aspx?fileticket=WqWkqqiQyFg%3d&tabid=1608&portalid=0&mid=6358","Afrikaans","afrikaans","memo","paper 1","sal","mpumalanga",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Afrikaans paper 1 afrikaans sal mpumalanga memo",".pdf"
6358,2017,"February","2017 Feb/March NSC Exam Papers","afrikaans sal paper 1 memo (north west)","https://www.education.gov.za/LinkClick.aspx?fileticket=DjvC-_vOrbQ%3d&tabid=1608&portalid=0&mid=6358","Afrikaans","afrikaans","memo","paper 1","sal","north west",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Afrikaans paper 1 afrikaans sal north west memo",".pdf"
6358,2017,"February","2017 Feb/March NSC Exam Papers","afrikaans sal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=0vT0wydqeNU%3d&tabid=1608&portalid=0&mid=6358","Afrikaans","afrikaans","","paper 2","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Afrikaans paper 2 afrikaans sal",".pdf"
6358,2017,"February","2017 Feb/March NSC Exam Papers","afrikaans sal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=b6GhOHnH7F0%3d&tabid=1608&portalid=0&mid=6358","Afrikaans","afrikaans","memo","paper 2","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Afrikaans paper 2 afrikaans sal memo",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=xzy9GS1HtIE%3d&tabid=1608&portalid=0&mid=6359","English","english","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 1 english fal",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=_l1QADfF6fU%3d&tabid=1608&portalid=0&mid=6359","English","english","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 1 english fal memo",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=eO0qlhWnTrw%3d&tabid=1608&portalid=0&mid=6359","English","english","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 2 english fal",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=XuCfygf6dU0%3d&tabid=1608&portalid=0&mid=6359","English","english","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 2 english fal memo",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=ue9OdjroMW0%3d&tabid=1608&portalid=0&mid=6359","English","english","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 3 english fal",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=ynRhFrZqhJM%3d&tabid=1608&portalid=0&mid=6359","English","english","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 3 english fal memo",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=bWreuQTWuuM%3d&tabid=1608&portalid=0&mid=6359","English","english","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 1 english hl",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=WG8Xod_fT-Y%3d&tabid=1608&portalid=0&mid=6359","English","english","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 1 english hl memo",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=WXqeXtbtuag%3d&tabid=1608&portalid=0&mid=6359","English","english","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 2 english hl",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=4ieEYLsT2pE%3d&tabid=1608&portalid=0&mid=6359","English","english","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 2 english hl memo",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=4tBamH1TbkI%3d&tabid=1608&portalid=0&mid=6359","English","english","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 3 english hl",".pdf"
6359,2017,"February","2017 Feb/March NSC Exam Papers","english hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=c5cKT4pLW98%3d&tabid=1608&portalid=0&mid=6359","English","english","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February English paper 3 english hl memo",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=SGKenWsVwh4%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 1 isindebele fal",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=DurbEH9ba9Y%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 1 isindebele fal memo",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=5lHx83ftDd0%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 2 isindebele fal",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=uq3ougTKEvA%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 2 isindebele fal memo",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=NOhxX4rl_yc%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 3 isindebele fal",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=riNbRSN7XpU%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 3 isindebele fal memo",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=iHOAkE68UXc%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 1 isindebele hl",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=gjsyn9JPftU%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 1 isindebele hl memo",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=WTwh6OW4yV0%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 2 isindebele hl",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=VPVFmLY9E_U%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 2 isindebele hl memo",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=xvnw558WtL8%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 3 isindebele hl",".pdf"
6360,2017,"February","2017 Feb/March NSC Exam Papers","isindebele hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=tHPdgBvhZ-k%3d&tabid=1608&portalid=0&mid=6360","IsiNdebele","isindebele","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiNdebele paper 3 isindebele hl memo",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=4Lccx9gs208%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 1 isixhosa fal",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=aVGSbWF2kzI%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 1 isixhosa fal memo",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=fYqOc6ruoTE%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 2 isixhosa fal",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=Sq0Ve_pGqfA%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 2 isixhosa fal memo",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=tPg0Mp3r3GQ%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 3 isixhosa fal",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=OKLC7ukdfOY%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 3 isixhosa fal memo",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=Ipdkya3vL24%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 1 isixhosa hl",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=KTEn3E27438%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 1 isixhosa hl memo",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=bpwj79KKs-g%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 2 isixhosa hl",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa hl paper 2  memo","https://www.education.gov.za/LinkClick.aspx?fileticket=aEmT_KVUPIY%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 2 isixhosa hl memo",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=xpeDw7mQg84%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 3 isixhosa hl",".pdf"
6361,2017,"February","2017 Feb/March NSC Exam Papers","isixhosa hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=t1OATFna8IE%3d&tabid=1608&portalid=0&mid=6361","IsiXhosa","isixhosa","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiXhosa paper 3 isixhosa hl memo",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=zPeAbfDs_UI%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 1 isizulu fal",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=G0jNdYtkB8k%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 1 isizulu fal memo",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=RnGyvsfWss8%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 2 isizulu fal",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=mmQkVkznRaI%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 2 isizulu fal memo",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=3HUJI1vpkmM%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 3 isizulu fal",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=FHLS9MUz2Ro%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 3 isizulu fal memo",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=mml44d9lEEY%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 1 isizulu hl",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=l2GLZhMsMaI%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 1 isizulu hl memo",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=Du2jy-2Er9k%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 2 isizulu hl",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=3UUHHyBeJTc%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 2 isizulu hl memo",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=V9f1G4nijoo%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 3 isizulu hl",".pdf"
6362,2017,"February","2017 Feb/March NSC Exam Papers","isizulu hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=m2O0KXqxTWI%3d&tabid=1608&portalid=0&mid=6362","IsiZulu","isizulu","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February IsiZulu paper 3 isizulu hl memo",".pdf"
6363,2017,"February","2017 Feb/March NSC Exam Papers","sepedi fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=976hlQV7_No%3d&tabid=1608&portalid=0&mid=6363","Sepedi","sepedi","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Sepedi paper 1 sepedi fal",".pdf"
6363,2017,"February","2017 Feb/March NSC Exam Papers","sepedi fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=tikmlvkTgyA%3d&tabid=1608&portalid=0&mid=6363","Sepedi","sepedi","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Sepedi paper 1 sepedi fal memo",".pdf"
6363,2017,"February","2017 Feb/March NSC Exam Papers","sepedi fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=shCbC6ZC73c%3d&tabid=1608&portalid=0&mid=6363","Sepedi","sepedi","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Sepedi paper 2 sepedi fal",".pdf"
6363,2017,"February","2017 Feb/March NSC Exam Papers","sepedi fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=2xzaLImE1co%3d&tabid=1608&portalid=0&mid=6363","Sepedi","sepedi","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Sepedi paper 2 sepedi fal memo",".pdf"
6363,2017,"February","2017 Feb/March NSC Exam Papers","sepedi hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=HkJjSCJZioU%3d&tabid=1608&portalid=0&mid=6363","Sepedi","sepedi","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Sepedi paper 1 sepedi hl",".pdf"
6363,2017,"February","2017 Feb/March NSC Exam Papers","sepedi hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=mA047f5ZXC8%3d&tabid=1608&portalid=0&mid=6363","Sepedi","sepedi","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Sepedi paper 1 sepedi hl memo",".pdf"
6363,2017,"February","2017 Feb/March NSC Exam Papers","sepedi hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=BUK38HJdbz0%3d&tabid=1608&portalid=0&mid=6363","Sepedi","sepedi","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Sepedi paper 2 sepedi hl",".pdf"
6363,2017,"February","2017 Feb/March NSC Exam Papers","sepedi hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=lhw0WSynIHM%3d&tabid=1608&portalid=0&mid=6363","Sepedi","sepedi","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2017 February Sepedi paper 2 sepedi hl memo",".pdf"
